Active and graceful in their movements, their pace is either a kind of trot or a series of springs following one another so rapidly as to look like a gallop.	How long does it take to follow one?	28 minutes	yes	Event Duration
Active and graceful in their movements, their pace is either a kind of trot or a series of springs following one another so rapidly as to look like a gallop.	How long does it take to follow one?	several minutes	yes	Event Duration
Active and graceful in their movements, their pace is either a kind of trot or a series of springs following one another so rapidly as to look like a gallop.	How long does it take to follow one?	8 years	no	Event Duration
Active and graceful in their movements, their pace is either a kind of trot or a series of springs following one another so rapidly as to look like a gallop.	How long does it take to follow one?	24 weeks	no	Event Duration
Active and graceful in their movements, their pace is either a kind of trot or a series of springs following one another so rapidly as to look like a gallop.	How long does it take to follow one?	12 weeks	no	Event Duration
Active and graceful in their movements, their pace is either a kind of trot or a series of springs following one another so rapidly as to look like a gallop.	How long does it take to follow one?	4 days	no	Event Duration
The Quiteño multitudes stood in the pouring rain on May 31, 1944, to hear Velasco promise a "national resurrection", with social justice and due punishment for the "corrupt Liberal oligarchy" that had been responsible for "staining the national honor", believed that they were witnessing the birth of a popular revolution.	How long does it take to pour rain?	10 hours	yes	Event Duration
The Quiteño multitudes stood in the pouring rain on May 31, 1944, to hear Velasco promise a "national resurrection", with social justice and due punishment for the "corrupt Liberal oligarchy" that had been responsible for "staining the national honor", believed that they were witnessing the birth of a popular revolution.	How long does it take to pour rain?	5 minutes	yes	Event Duration
The Quiteño multitudes stood in the pouring rain on May 31, 1944, to hear Velasco promise a "national resurrection", with social justice and due punishment for the "corrupt Liberal oligarchy" that had been responsible for "staining the national honor", believed that they were witnessing the birth of a popular revolution.	How long does it take to pour rain?	a few minutes	yes	Event Duration
The Quiteño multitudes stood in the pouring rain on May 31, 1944, to hear Velasco promise a "national resurrection", with social justice and due punishment for the "corrupt Liberal oligarchy" that had been responsible for "staining the national honor", believed that they were witnessing the birth of a popular revolution.	How long does it take to pour rain?	a few months	no	Event Duration
The Quiteño multitudes stood in the pouring rain on May 31, 1944, to hear Velasco promise a "national resurrection", with social justice and due punishment for the "corrupt Liberal oligarchy" that had been responsible for "staining the national honor", believed that they were witnessing the birth of a popular revolution.	How long does it take to pour rain?	6 decades	no	Event Duration
The Quiteño multitudes stood in the pouring rain on May 31, 1944, to hear Velasco promise a "national resurrection", with social justice and due punishment for the "corrupt Liberal oligarchy" that had been responsible for "staining the national honor", believed that they were witnessing the birth of a popular revolution.	How long does it take to pour rain?	18 weeks	no	Event Duration
The Quiteño multitudes stood in the pouring rain on May 31, 1944, to hear Velasco promise a "national resurrection", with social justice and due punishment for the "corrupt Liberal oligarchy" that had been responsible for "staining the national honor", believed that they were witnessing the birth of a popular revolution.	How long does it take to pour rain?	4 months	no	Event Duration
The conning tower was armored with of STS, and it had a communications tube with two-inch sides running from the conning tower down to the lower conning position on the third deck.	How long does it take to con tower?	5 hours	yes	Event Duration
The conning tower was armored with of STS, and it had a communications tube with two-inch sides running from the conning tower down to the lower conning position on the third deck.	How long does it take to con tower?	12 minutes	yes	Event Duration
The conning tower was armored with of STS, and it had a communications tube with two-inch sides running from the conning tower down to the lower conning position on the third deck.	How long does it take to con tower?	several minutes	yes	Event Duration
The conning tower was armored with of STS, and it had a communications tube with two-inch sides running from the conning tower down to the lower conning position on the third deck.	How long does it take to con tower?	a few weeks	no	Event Duration
The conning tower was armored with of STS, and it had a communications tube with two-inch sides running from the conning tower down to the lower conning position on the third deck.	How long does it take to con tower?	8 months	no	Event Duration
The conning tower was armored with of STS, and it had a communications tube with two-inch sides running from the conning tower down to the lower conning position on the third deck.	How long does it take to con tower?	for decades	no	Event Duration
The conning tower was armored with of STS, and it had a communications tube with two-inch sides running from the conning tower down to the lower conning position on the third deck.	How long does it take to con tower?	a few months	no	Event Duration
They can make phone calls of 10 minutes length every fortnight and receive visits of one hour's length every two weeks.	How long does it take to make phone calls?	for hours	yes	Event Duration
They can make phone calls of 10 minutes length every fortnight and receive visits of one hour's length every two weeks.	How long does it take to make phone calls?	5 hours	yes	Event Duration
They can make phone calls of 10 minutes length every fortnight and receive visits of one hour's length every two weeks.	How long does it take to make phone calls?	4 hours	yes	Event Duration
They can make phone calls of 10 minutes length every fortnight and receive visits of one hour's length every two weeks.	How long does it take to make phone calls?	8 years	no	Event Duration
They can make phone calls of 10 minutes length every fortnight and receive visits of one hour's length every two weeks.	How long does it take to make phone calls?	6 weeks	no	Event Duration
They can make phone calls of 10 minutes length every fortnight and receive visits of one hour's length every two weeks.	How long does it take to make phone calls?	for months	no	Event Duration
They can make phone calls of 10 minutes length every fortnight and receive visits of one hour's length every two weeks.	How long does it take to make phone calls?	4 years	no	Event Duration
Large passenger stations have at least one building providing conveniences for passengers, such as purchasing tickets and food.	How long does it take to purchase tickets?	8 minutes	yes	Event Duration
Large passenger stations have at least one building providing conveniences for passengers, such as purchasing tickets and food.	How long does it take to purchase tickets?	6 hours	yes	Event Duration
Large passenger stations have at least one building providing conveniences for passengers, such as purchasing tickets and food.	How long does it take to purchase tickets?	several minutes	yes	Event Duration
Large passenger stations have at least one building providing conveniences for passengers, such as purchasing tickets and food.	How long does it take to purchase tickets?	2 years	no	Event Duration
Large passenger stations have at least one building providing conveniences for passengers, such as purchasing tickets and food.	How long does it take to purchase tickets?	2 months	no	Event Duration
Large passenger stations have at least one building providing conveniences for passengers, such as purchasing tickets and food.	How long does it take to purchase tickets?	6 years	no	Event Duration
Large passenger stations have at least one building providing conveniences for passengers, such as purchasing tickets and food.	How long does it take to purchase tickets?	8 months	no	Event Duration
The purpose of ARCUS is to strengthen the foundations of Arctic research by providing leadership in advancing knowledge.	How long does it take to provide leadership?	4 years	yes	Event Duration
The purpose of ARCUS is to strengthen the foundations of Arctic research by providing leadership in advancing knowledge.	How long does it take to provide leadership?	2 years	yes	Event Duration
The purpose of ARCUS is to strengthen the foundations of Arctic research by providing leadership in advancing knowledge.	How long does it take to provide leadership?	2 months	yes	Event Duration
The purpose of ARCUS is to strengthen the foundations of Arctic research by providing leadership in advancing knowledge.	How long does it take to provide leadership?	38 minutes	no	Event Duration
The purpose of ARCUS is to strengthen the foundations of Arctic research by providing leadership in advancing knowledge.	How long does it take to provide leadership?	50 seconds	no	Event Duration
The purpose of ARCUS is to strengthen the foundations of Arctic research by providing leadership in advancing knowledge.	How long does it take to provide leadership?	several days	no	Event Duration
The purpose of ARCUS is to strengthen the foundations of Arctic research by providing leadership in advancing knowledge.	How long does it take to provide leadership?	18 minutes	no	Event Duration
In an interview with MTV News, she elaborated on the song's theme and message, saying, "I think 'Indestructible' is a song that talks about what happens when you meet new people and fall in love, and how that can be scary and fun at the same time."	How long does it take to meet new people?	several weeks	yes	Event Duration
In an interview with MTV News, she elaborated on the song's theme and message, saying, "I think 'Indestructible' is a song that talks about what happens when you meet new people and fall in love, and how that can be scary and fun at the same time."	How long does it take to meet new people?	5 months	yes	Event Duration
In an interview with MTV News, she elaborated on the song's theme and message, saying, "I think 'Indestructible' is a song that talks about what happens when you meet new people and fall in love, and how that can be scary and fun at the same time."	How long does it take to meet new people?	for weeks	yes	Event Duration
In an interview with MTV News, she elaborated on the song's theme and message, saying, "I think 'Indestructible' is a song that talks about what happens when you meet new people and fall in love, and how that can be scary and fun at the same time."	How long does it take to meet new people?	8 hours	no	Event Duration
In an interview with MTV News, she elaborated on the song's theme and message, saying, "I think 'Indestructible' is a song that talks about what happens when you meet new people and fall in love, and how that can be scary and fun at the same time."	How long does it take to meet new people?	50 minutes	no	Event Duration
In an interview with MTV News, she elaborated on the song's theme and message, saying, "I think 'Indestructible' is a song that talks about what happens when you meet new people and fall in love, and how that can be scary and fun at the same time."	How long does it take to meet new people?	for decades	no	Event Duration
In an interview with MTV News, she elaborated on the song's theme and message, saying, "I think 'Indestructible' is a song that talks about what happens when you meet new people and fall in love, and how that can be scary and fun at the same time."	How long does it take to meet new people?	42 minutes	no	Event Duration
The shooting star over the globe symbolizes air defense of the world and throughout the skies.	How long does it take to shoot star?	a few minutes	yes	Event Duration
The shooting star over the globe symbolizes air defense of the world and throughout the skies.	How long does it take to shoot star?	several hours	yes	Event Duration
The shooting star over the globe symbolizes air defense of the world and throughout the skies.	How long does it take to shoot star?	a few hours	yes	Event Duration
The shooting star over the globe symbolizes air defense of the world and throughout the skies.	How long does it take to shoot star?	6 months	no	Event Duration
The shooting star over the globe symbolizes air defense of the world and throughout the skies.	How long does it take to shoot star?	6 years	no	Event Duration
The shooting star over the globe symbolizes air defense of the world and throughout the skies.	How long does it take to shoot star?	8 months	no	Event Duration
The shooting star over the globe symbolizes air defense of the world and throughout the skies.	How long does it take to shoot star?	8 decades	no	Event Duration
The three nations signed a secret treaty on 3 January 1815, agreeing to go to war against Russia and Prussia, if necessary, to prevent the Russo-Prussian plan from coming to fruition.	How long does it take to go to war?	several weeks	yes	Event Duration
The three nations signed a secret treaty on 3 January 1815, agreeing to go to war against Russia and Prussia, if necessary, to prevent the Russo-Prussian plan from coming to fruition.	How long does it take to go to war?	for weeks	yes	Event Duration
The three nations signed a secret treaty on 3 January 1815, agreeing to go to war against Russia and Prussia, if necessary, to prevent the Russo-Prussian plan from coming to fruition.	How long does it take to go to war?	1 week	yes	Event Duration
The three nations signed a secret treaty on 3 January 1815, agreeing to go to war against Russia and Prussia, if necessary, to prevent the Russo-Prussian plan from coming to fruition.	How long does it take to go to war?	16 hours	no	Event Duration
The three nations signed a secret treaty on 3 January 1815, agreeing to go to war against Russia and Prussia, if necessary, to prevent the Russo-Prussian plan from coming to fruition.	How long does it take to go to war?	52 seconds	no	Event Duration
The three nations signed a secret treaty on 3 January 1815, agreeing to go to war against Russia and Prussia, if necessary, to prevent the Russo-Prussian plan from coming to fruition.	How long does it take to go to war?	4 decades	no	Event Duration
The three nations signed a secret treaty on 3 January 1815, agreeing to go to war against Russia and Prussia, if necessary, to prevent the Russo-Prussian plan from coming to fruition.	How long does it take to go to war?	6 minutes	no	Event Duration
This is the reason that the figures look into the interior of the park, so that they can say farewell to the guests.	How long does it take to say farewell?	24 minutes	yes	Event Duration
This is the reason that the figures look into the interior of the park, so that they can say farewell to the guests.	How long does it take to say farewell?	10 hours	yes	Event Duration
This is the reason that the figures look into the interior of the park, so that they can say farewell to the guests.	How long does it take to say farewell?	18 minutes	yes	Event Duration
This is the reason that the figures look into the interior of the park, so that they can say farewell to the guests.	How long does it take to say farewell?	several years	no	Event Duration
This is the reason that the figures look into the interior of the park, so that they can say farewell to the guests.	How long does it take to say farewell?	16 weeks	no	Event Duration
This is the reason that the figures look into the interior of the park, so that they can say farewell to the guests.	How long does it take to say farewell?	20 weeks	no	Event Duration
This is the reason that the figures look into the interior of the park, so that they can say farewell to the guests.	How long does it take to say farewell?	for weeks	no	Event Duration
In the course of his masquerade Justiniano exposes hidden truths about himself: he is actually solvent and not bankrupt, and his activities are motivated by his own personal obsessions — he was so possessive and jealous over his wife that he'd stay awake nights to listen to her talk in her sleep, hoping that she'd let slip the names of lovers.	How long does it take to stay awake?	for hours	yes	Event Duration
In the course of his masquerade Justiniano exposes hidden truths about himself: he is actually solvent and not bankrupt, and his activities are motivated by his own personal obsessions — he was so possessive and jealous over his wife that he'd stay awake nights to listen to her talk in her sleep, hoping that she'd let slip the names of lovers.	How long does it take to stay awake?	8 hours	yes	Event Duration
In the course of his masquerade Justiniano exposes hidden truths about himself: he is actually solvent and not bankrupt, and his activities are motivated by his own personal obsessions — he was so possessive and jealous over his wife that he'd stay awake nights to listen to her talk in her sleep, hoping that she'd let slip the names of lovers.	How long does it take to stay awake?	several hours	yes	Event Duration
In the course of his masquerade Justiniano exposes hidden truths about himself: he is actually solvent and not bankrupt, and his activities are motivated by his own personal obsessions — he was so possessive and jealous over his wife that he'd stay awake nights to listen to her talk in her sleep, hoping that she'd let slip the names of lovers.	How long does it take to stay awake?	8 decades	no	Event Duration
In the course of his masquerade Justiniano exposes hidden truths about himself: he is actually solvent and not bankrupt, and his activities are motivated by his own personal obsessions — he was so possessive and jealous over his wife that he'd stay awake nights to listen to her talk in her sleep, hoping that she'd let slip the names of lovers.	How long does it take to stay awake?	2 decades	no	Event Duration
In the course of his masquerade Justiniano exposes hidden truths about himself: he is actually solvent and not bankrupt, and his activities are motivated by his own personal obsessions — he was so possessive and jealous over his wife that he'd stay awake nights to listen to her talk in her sleep, hoping that she'd let slip the names of lovers.	How long does it take to stay awake?	several weeks	no	Event Duration
In the course of his masquerade Justiniano exposes hidden truths about himself: he is actually solvent and not bankrupt, and his activities are motivated by his own personal obsessions — he was so possessive and jealous over his wife that he'd stay awake nights to listen to her talk in her sleep, hoping that she'd let slip the names of lovers.	How long does it take to stay awake?	20 weeks	no	Event Duration
Since 1992, Food City stores have held the annual Race Against Hunger holiday campaign where shoppers can make a contribution at the checkout.	How long does it take to make contribution?	a few minutes	yes	Event Duration
Since 1992, Food City stores have held the annual Race Against Hunger holiday campaign where shoppers can make a contribution at the checkout.	How long does it take to make contribution?	4 minutes	yes	Event Duration
Since 1992, Food City stores have held the annual Race Against Hunger holiday campaign where shoppers can make a contribution at the checkout.	How long does it take to make contribution?	8 minutes	yes	Event Duration
Since 1992, Food City stores have held the annual Race Against Hunger holiday campaign where shoppers can make a contribution at the checkout.	How long does it take to make contribution?	4 months	no	Event Duration
Since 1992, Food City stores have held the annual Race Against Hunger holiday campaign where shoppers can make a contribution at the checkout.	How long does it take to make contribution?	several decades	no	Event Duration
Since 1992, Food City stores have held the annual Race Against Hunger holiday campaign where shoppers can make a contribution at the checkout.	How long does it take to make contribution?	a few months	no	Event Duration
Since 1992, Food City stores have held the annual Race Against Hunger holiday campaign where shoppers can make a contribution at the checkout.	How long does it take to make contribution?	a few years	no	Event Duration
He decided to build a new house for his large holdings later that year.	How long does it take to build new house?	1 week	yes	Event Duration
He decided to build a new house for his large holdings later that year.	How long does it take to build new house?	a few weeks	yes	Event Duration
He decided to build a new house for his large holdings later that year.	How long does it take to build new house?	4 months	yes	Event Duration
He decided to build a new house for his large holdings later that year.	How long does it take to build new house?	a few decades	no	Event Duration
He decided to build a new house for his large holdings later that year.	How long does it take to build new house?	several seconds	no	Event Duration
He decided to build a new house for his large holdings later that year.	How long does it take to build new house?	6 decades	no	Event Duration
He decided to build a new house for his large holdings later that year.	How long does it take to build new house?	6 minutes	no	Event Duration
His brother Mahmud Husain joined the Pakistan Movement many years before partition and was a leading light of Jinnah's Muslim League to the extent that he was made a member of the Constituent Assembly of Pakistan.	How long does it take to lead light?	4 months	yes	Event Duration
His brother Mahmud Husain joined the Pakistan Movement many years before partition and was a leading light of Jinnah's Muslim League to the extent that he was made a member of the Constituent Assembly of Pakistan.	How long does it take to lead light?	2 years	yes	Event Duration
His brother Mahmud Husain joined the Pakistan Movement many years before partition and was a leading light of Jinnah's Muslim League to the extent that he was made a member of the Constituent Assembly of Pakistan.	How long does it take to lead light?	5 months	yes	Event Duration
His brother Mahmud Husain joined the Pakistan Movement many years before partition and was a leading light of Jinnah's Muslim League to the extent that he was made a member of the Constituent Assembly of Pakistan.	How long does it take to lead light?	2 days	no	Event Duration
His brother Mahmud Husain joined the Pakistan Movement many years before partition and was a leading light of Jinnah's Muslim League to the extent that he was made a member of the Constituent Assembly of Pakistan.	How long does it take to lead light?	40 minutes	no	Event Duration
His brother Mahmud Husain joined the Pakistan Movement many years before partition and was a leading light of Jinnah's Muslim League to the extent that he was made a member of the Constituent Assembly of Pakistan.	How long does it take to lead light?	6 minutes	no	Event Duration
His brother Mahmud Husain joined the Pakistan Movement many years before partition and was a leading light of Jinnah's Muslim League to the extent that he was made a member of the Constituent Assembly of Pakistan.	How long does it take to lead light?	several seconds	no	Event Duration
On 23 February 1909, Bell's AEA "Silver Dart" was the first airplane to take flight in the British Empire, taking off from the frozen Baddeck Bay piloted by John Alexander Douglas McCurdy.	How long does it take to take flight?	4 minutes	yes	Event Duration
On 23 February 1909, Bell's AEA "Silver Dart" was the first airplane to take flight in the British Empire, taking off from the frozen Baddeck Bay piloted by John Alexander Douglas McCurdy.	How long does it take to take flight?	10 hours	yes	Event Duration
On 23 February 1909, Bell's AEA "Silver Dart" was the first airplane to take flight in the British Empire, taking off from the frozen Baddeck Bay piloted by John Alexander Douglas McCurdy.	How long does it take to take flight?	20 minutes	yes	Event Duration
On 23 February 1909, Bell's AEA "Silver Dart" was the first airplane to take flight in the British Empire, taking off from the frozen Baddeck Bay piloted by John Alexander Douglas McCurdy.	How long does it take to take flight?	a few weeks	no	Event Duration
On 23 February 1909, Bell's AEA "Silver Dart" was the first airplane to take flight in the British Empire, taking off from the frozen Baddeck Bay piloted by John Alexander Douglas McCurdy.	How long does it take to take flight?	several weeks	no	Event Duration
On 23 February 1909, Bell's AEA "Silver Dart" was the first airplane to take flight in the British Empire, taking off from the frozen Baddeck Bay piloted by John Alexander Douglas McCurdy.	How long does it take to take flight?	4 decades	no	Event Duration
On 23 February 1909, Bell's AEA "Silver Dart" was the first airplane to take flight in the British Empire, taking off from the frozen Baddeck Bay piloted by John Alexander Douglas McCurdy.	How long does it take to take flight?	2 years	no	Event Duration
Cyclists in every state are required to follow normal road rules, including using traffic lights correctly and observing give way and stop signs while riding on the road.	How long does it take to stop signs?	5 minutes	yes	Event Duration
Cyclists in every state are required to follow normal road rules, including using traffic lights correctly and observing give way and stop signs while riding on the road.	How long does it take to stop signs?	16 minutes	yes	Event Duration
Cyclists in every state are required to follow normal road rules, including using traffic lights correctly and observing give way and stop signs while riding on the road.	How long does it take to stop signs?	several minutes	yes	Event Duration
Cyclists in every state are required to follow normal road rules, including using traffic lights correctly and observing give way and stop signs while riding on the road.	How long does it take to stop signs?	2 years	no	Event Duration
Cyclists in every state are required to follow normal road rules, including using traffic lights correctly and observing give way and stop signs while riding on the road.	How long does it take to stop signs?	a few days	no	Event Duration
Cyclists in every state are required to follow normal road rules, including using traffic lights correctly and observing give way and stop signs while riding on the road.	How long does it take to stop signs?	4 decades	no	Event Duration
Cyclists in every state are required to follow normal road rules, including using traffic lights correctly and observing give way and stop signs while riding on the road.	How long does it take to stop signs?	several years	no	Event Duration
The company also criticized a mobile poll which required participants to pay money in order to vote.	How long does it take to pay money?	2 minutes	yes	Event Duration
The company also criticized a mobile poll which required participants to pay money in order to vote.	How long does it take to pay money?	20 minutes	yes	Event Duration
The company also criticized a mobile poll which required participants to pay money in order to vote.	How long does it take to pay money?	8 months	no	Event Duration
The company also criticized a mobile poll which required participants to pay money in order to vote.	How long does it take to pay money?	14 weeks	no	Event Duration
The company also criticized a mobile poll which required participants to pay money in order to vote.	How long does it take to pay money?	6 decades	no	Event Duration
The company also criticized a mobile poll which required participants to pay money in order to vote.	How long does it take to pay money?	for days	no	Event Duration
According to oral tradition, in the 12th century a learned man from the coast of Tripolitania said that there were forty shrines in Awjila,	How long does it take to learn man?	2 years	yes	Event Duration
According to oral tradition, in the 12th century a learned man from the coast of Tripolitania said that there were forty shrines in Awjila,	How long does it take to learn man?	several years	yes	Event Duration
According to oral tradition, in the 12th century a learned man from the coast of Tripolitania said that there were forty shrines in Awjila,	How long does it take to learn man?	4 years	yes	Event Duration
According to oral tradition, in the 12th century a learned man from the coast of Tripolitania said that there were forty shrines in Awjila,	How long does it take to learn man?	several seconds	no	Event Duration
According to oral tradition, in the 12th century a learned man from the coast of Tripolitania said that there were forty shrines in Awjila,	How long does it take to learn man?	a few hours	no	Event Duration
According to oral tradition, in the 12th century a learned man from the coast of Tripolitania said that there were forty shrines in Awjila,	How long does it take to learn man?	a few seconds	no	Event Duration
According to oral tradition, in the 12th century a learned man from the coast of Tripolitania said that there were forty shrines in Awjila,	How long does it take to learn man?	20 hours	no	Event Duration
In June 2008, in response to crude oil prices exceeding US$130 a barrel, Aramco announced it would increase production to 9.7 million barrels per day (mbpd).	How long does it take to increase production?	2 months	yes	Event Duration
In June 2008, in response to crude oil prices exceeding US$130 a barrel, Aramco announced it would increase production to 9.7 million barrels per day (mbpd).	How long does it take to increase production?	4 months	yes	Event Duration
In June 2008, in response to crude oil prices exceeding US$130 a barrel, Aramco announced it would increase production to 9.7 million barrels per day (mbpd).	How long does it take to increase production?	a few months	yes	Event Duration
In June 2008, in response to crude oil prices exceeding US$130 a barrel, Aramco announced it would increase production to 9.7 million barrels per day (mbpd).	How long does it take to increase production?	2 decades	no	Event Duration
In June 2008, in response to crude oil prices exceeding US$130 a barrel, Aramco announced it would increase production to 9.7 million barrels per day (mbpd).	How long does it take to increase production?	a few hours	no	Event Duration
In June 2008, in response to crude oil prices exceeding US$130 a barrel, Aramco announced it would increase production to 9.7 million barrels per day (mbpd).	How long does it take to increase production?	several hours	no	Event Duration
In June 2008, in response to crude oil prices exceeding US$130 a barrel, Aramco announced it would increase production to 9.7 million barrels per day (mbpd).	How long does it take to increase production?	10 minutes	no	Event Duration
The larger size of the sign and text, combined with the flashing lights and color, made the façade easily visible to fast-passing cars.	How long does it take to flash lights?	25 seconds	yes	Event Duration
The larger size of the sign and text, combined with the flashing lights and color, made the façade easily visible to fast-passing cars.	How long does it take to flash lights?	25 minutes	yes	Event Duration
The larger size of the sign and text, combined with the flashing lights and color, made the façade easily visible to fast-passing cars.	How long does it take to flash lights?	14 minutes	yes	Event Duration
The larger size of the sign and text, combined with the flashing lights and color, made the façade easily visible to fast-passing cars.	How long does it take to flash lights?	several months	no	Event Duration
The larger size of the sign and text, combined with the flashing lights and color, made the façade easily visible to fast-passing cars.	How long does it take to flash lights?	4 months	no	Event Duration
The larger size of the sign and text, combined with the flashing lights and color, made the façade easily visible to fast-passing cars.	How long does it take to flash lights?	2 decades	no	Event Duration
The larger size of the sign and text, combined with the flashing lights and color, made the façade easily visible to fast-passing cars.	How long does it take to flash lights?	6 decades	no	Event Duration
The WHDLoad "Slave" interface is integrated into the OS in that you can double click a program icon to run the program at any time.	How long does it take to run program?	5 minutes	yes	Event Duration
The WHDLoad "Slave" interface is integrated into the OS in that you can double click a program icon to run the program at any time.	How long does it take to run program?	16 minutes	yes	Event Duration
The WHDLoad "Slave" interface is integrated into the OS in that you can double click a program icon to run the program at any time.	How long does it take to run program?	4 minutes	yes	Event Duration
The WHDLoad "Slave" interface is integrated into the OS in that you can double click a program icon to run the program at any time.	How long does it take to run program?	8 years	no	Event Duration
The WHDLoad "Slave" interface is integrated into the OS in that you can double click a program icon to run the program at any time.	How long does it take to run program?	a few years	no	Event Duration
The WHDLoad "Slave" interface is integrated into the OS in that you can double click a program icon to run the program at any time.	How long does it take to run program?	a few decades	no	Event Duration
The WHDLoad "Slave" interface is integrated into the OS in that you can double click a program icon to run the program at any time.	How long does it take to run program?	6 months	no	Event Duration
The titular space aliens are energy vampires, rather than the familiar stereotypical Earth vampires that suck blood and change into bats.	How long does it take to suck blood?	a few minutes	yes	Event Duration
The titular space aliens are energy vampires, rather than the familiar stereotypical Earth vampires that suck blood and change into bats.	How long does it take to suck blood?	26 minutes	yes	Event Duration
The titular space aliens are energy vampires, rather than the familiar stereotypical Earth vampires that suck blood and change into bats.	How long does it take to suck blood?	several minutes	yes	Event Duration
The titular space aliens are energy vampires, rather than the familiar stereotypical Earth vampires that suck blood and change into bats.	How long does it take to suck blood?	several weeks	no	Event Duration
The titular space aliens are energy vampires, rather than the familiar stereotypical Earth vampires that suck blood and change into bats.	How long does it take to suck blood?	2 months	no	Event Duration
The titular space aliens are energy vampires, rather than the familiar stereotypical Earth vampires that suck blood and change into bats.	How long does it take to suck blood?	4 months	no	Event Duration
The titular space aliens are energy vampires, rather than the familiar stereotypical Earth vampires that suck blood and change into bats.	How long does it take to suck blood?	8 decades	no	Event Duration
He returned to Tulsa for 2016 and managed to stay healthy for the entire season.	How long does it take to stay healthy?	2 months	yes	Event Duration
He returned to Tulsa for 2016 and managed to stay healthy for the entire season.	How long does it take to stay healthy?	4 months	yes	Event Duration
He returned to Tulsa for 2016 and managed to stay healthy for the entire season.	How long does it take to stay healthy?	5 months	yes	Event Duration
He returned to Tulsa for 2016 and managed to stay healthy for the entire season.	How long does it take to stay healthy?	26 seconds	no	Event Duration
He returned to Tulsa for 2016 and managed to stay healthy for the entire season.	How long does it take to stay healthy?	42 seconds	no	Event Duration
He returned to Tulsa for 2016 and managed to stay healthy for the entire season.	How long does it take to stay healthy?	several days	no	Event Duration
He returned to Tulsa for 2016 and managed to stay healthy for the entire season.	How long does it take to stay healthy?	46 minutes	no	Event Duration
Most praying mantis exponents assume a higher version of Tun Bu, in which the thigh is not parallel to the ground.	How long does it take to pray mantis?	28 minutes	yes	Event Duration
Most praying mantis exponents assume a higher version of Tun Bu, in which the thigh is not parallel to the ground.	How long does it take to pray mantis?	25 minutes	yes	Event Duration
Most praying mantis exponents assume a higher version of Tun Bu, in which the thigh is not parallel to the ground.	How long does it take to pray mantis?	10 minutes	yes	Event Duration
Most praying mantis exponents assume a higher version of Tun Bu, in which the thigh is not parallel to the ground.	How long does it take to pray mantis?	for months	no	Event Duration
Most praying mantis exponents assume a higher version of Tun Bu, in which the thigh is not parallel to the ground.	How long does it take to pray mantis?	a few years	no	Event Duration
Most praying mantis exponents assume a higher version of Tun Bu, in which the thigh is not parallel to the ground.	How long does it take to pray mantis?	4 decades	no	Event Duration
Most praying mantis exponents assume a higher version of Tun Bu, in which the thigh is not parallel to the ground.	How long does it take to pray mantis?	2 years	no	Event Duration
At the time, these curtains were not readily available in stores, but Jack suspected he would find a market if people knew where to buy them.	How long does it take to find market?	for weeks	yes	Event Duration
At the time, these curtains were not readily available in stores, but Jack suspected he would find a market if people knew where to buy them.	How long does it take to find market?	5 months	yes	Event Duration
At the time, these curtains were not readily available in stores, but Jack suspected he would find a market if people knew where to buy them.	How long does it take to find market?	1 week	yes	Event Duration
At the time, these curtains were not readily available in stores, but Jack suspected he would find a market if people knew where to buy them.	How long does it take to find market?	16 seconds	no	Event Duration
At the time, these curtains were not readily available in stores, but Jack suspected he would find a market if people knew where to buy them.	How long does it take to find market?	a few seconds	no	Event Duration
At the time, these curtains were not readily available in stores, but Jack suspected he would find a market if people knew where to buy them.	How long does it take to find market?	6 decades	no	Event Duration
At the time, these curtains were not readily available in stores, but Jack suspected he would find a market if people knew where to buy them.	How long does it take to find market?	50 minutes	no	Event Duration
One day Vijay receives phone call while playing tennis with his Judge Friend (Srikanth).	How long does it take to play tennis?	a few hours	yes	Event Duration
One day Vijay receives phone call while playing tennis with his Judge Friend (Srikanth).	How long does it take to play tennis?	for hours	yes	Event Duration
One day Vijay receives phone call while playing tennis with his Judge Friend (Srikanth).	How long does it take to play tennis?	6 hours	yes	Event Duration
One day Vijay receives phone call while playing tennis with his Judge Friend (Srikanth).	How long does it take to play tennis?	4 weeks	no	Event Duration
One day Vijay receives phone call while playing tennis with his Judge Friend (Srikanth).	How long does it take to play tennis?	for months	no	Event Duration
One day Vijay receives phone call while playing tennis with his Judge Friend (Srikanth).	How long does it take to play tennis?	6 seconds	no	Event Duration
One day Vijay receives phone call while playing tennis with his Judge Friend (Srikanth).	How long does it take to play tennis?	a few years	no	Event Duration
The judge who instituted the Detroit busing plan said that busing "is a considerably safer, more reliable, healthful and efficient means of getting children to school than either carpools or walking, and this is especially true for younger children".	How long does it take to get children?	6 hours	yes	Event Duration
The judge who instituted the Detroit busing plan said that busing "is a considerably safer, more reliable, healthful and efficient means of getting children to school than either carpools or walking, and this is especially true for younger children".	How long does it take to get children?	16 minutes	yes	Event Duration
The judge who instituted the Detroit busing plan said that busing "is a considerably safer, more reliable, healthful and efficient means of getting children to school than either carpools or walking, and this is especially true for younger children".	How long does it take to get children?	a few minutes	yes	Event Duration
The judge who instituted the Detroit busing plan said that busing "is a considerably safer, more reliable, healthful and efficient means of getting children to school than either carpools or walking, and this is especially true for younger children".	How long does it take to get children?	a few months	no	Event Duration
